heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18646652_1396235253758367_842314778339704832_n.jpg,"#비타500,#별헤는밤,#오랜만에,#행복해","하늘에 별이 빛나고

내가 달아준
내마음의 별도
내 아픔을 가져간
추억의 별도
반짝 반짝 빛나고

모든게 반짝거린 하루

#비타500 #별헤는밤 #오랜만에 #행복해

마음먹기에 따라 달라",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/e15/18512323_411075612607851_624588064173326336_n.jpg,"#군산,#체육대회,#군장대뮤지컬과,#뮤지컬과,#우리과없었으면,#솔직히핵노잼체육대회,#우리가살림,#수고많았어요👏","하늘이 핑쿠핑쿠🌸
2박 3일간의 군산여행
(이라고 부르고 체육대회라고 쓴다)
잘 마쳤다❤
#군산 #체육대회 #군장대뮤지컬과 #뮤지컬과 #우리과없었으면 #솔직히핵노잼체육대회 #우리가살림 #수고많았어요👏",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18443246_293778991048264_1851325105817255936_n.jpg,"#행복해,#알잖아해뜨기전칠흙같은어둠","괜찮아 이젠 맑은 햇살이너의 하늘을
환하게 비춰 줄거야
괜찮아 이젠 너의 눈물은 잠시 스치는
소나기야
두손을 모아 빗물을 보렴
내 마음 이미 하늘이야
-뮤지컬 소나기 '괜찮아 이젠'- 그저 이 자정에 매일 보던 풍경을 보는 것 만으로도 행복하다. 오늘은 날이 꿉꿉해서 날이 맑아져서 날이 적당해서 모든 날이 행복했다❤
#행복해 #알잖아해뜨기전칠흙같은어둠",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18444465_1768952046749923_4056926554754646016_n.jpg,"#스승의날,#연극,#가족,#연극가족","#스승의날 #연극 #가족 #연극가족
미리미리 교수님과 조교님께 스승의날 축하를 해드린, 행복함을 드려 내가 더 행복해진 오늘. 함께있음에 행복함을 더 느끼고 새로운 아이디어들이 쏟아지는 오늘! 어쩔줄 모르시는 교수님과 조교님의 미소가 잊을 수 없을 것같다. 행복을 선사한 기분은 말로 표현할 수 없는 건가😁
아이디어 회의를 끝내주게 하고 아연언니와 연극 가족을 봤다! 느끼게 하는것도 하는거지만 연기를 보고 박수를 칠 수 없을 정도인건 처음이었다. 연극을 다보고 커튼콜 후 배우들이 함께 떠오르는 집을 보는 장면에서 울컥 해버렸다. 말로 정의 할 수 없음을 깨닫고 연극에 빠져들었다.
아연킴과 신나게 그동안의 회포를 풀고 인형뽑기 다 실패하고 집으로 가는데 오늘 하루가 짧은게 너무 아쉽다.
함께 있음을 통해 마음이 치유되고 행복해지고 행복을,사랑을 나누면서 내가 더 행복해진다. 잠시 아주 잠시동안 행복에 대한 고찰을 하던 내가 아주 단순한 답을 얻었다. 그 답은 '함께'
그리고 많이 많이 '사당행❤' 라고 외치려고 한다!",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18253043_1356435714423885_697282975523405824_n.jpg,,"꼬부랑👱
누가 내 다크서클좀 가져가🐼
날 좋다고 황사를 방심하면 안됨!! 걸어가면서 폰하는데 자그마한 모래들이 쌓인다!! 21년 살면서 진짜 이게 황사구나 느끼는 순간😯",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18300003_1820672014920193_4270633278316216320_n.jpg,"#영화,#보안관,#코엑스,#메가박스","#영화 #보안관 #코엑스 #메가박스
배우들의 캐미와 연기는 말할 필요도 없이 최고닷!! 소소하게 계속 웃겨서 재밌게 보고왔당❤ 감독님께서 베테랑에 감명을 받으신건지 약간 베테랑느낌이 났는데 마지막 엔딩크레딧에서 너무 비슷해서 쪼꼼 뭐지?했다.
난 한국영화를 좋아하는데 요즘 과제도 그렇고 좋은 외국 영화들을 봐오니깐 생각이 또 달라지는것 같다. 자막읽는걸 별로 안좋아해서 한국영화가 좋았는데 흥행하는 영화가 약간 킬링타임용이 되버리는 느낌을 받아서 좀 아쉽다.
머리속에 생각할 것이 너무 많은 지금시대를 위해 생각을 조금은 비우고 볼수 있는 영화들이 자주 나오는건가 싶기도 하고?
좋은 배우님들이 킬링타임용 영화에 나오는게 조금은 아쉽다. 그래도 영화는 좋았다!!
여러 영화들을 보면서 나도 영화를 제대로 볼줄 아는 눈이 생기면 좋겠다. 내 인스타에서나 살짝살짝의 평을 넣지만 마냥 좋다!좋다!하면 뭔가 '좋긴좋은데...'를 감추는거 같아서 솔직하게 내생각을 쓰기로 맘먹었따!
영화끝나고 나온 코엑스에서는 세븐틴이랑 비와이 마이크로닷 온다고 싹막아놨다....후후....
돌아돌아 집가야겠네😁",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18252621_333425393739741_7010445534078959616_n.jpg,"#친구,#강남,#사전투표,#오랜만에,#friends,#머리가거의아이돌급,#거의데뷔조,#힘내자21쨜","10년도 넘은 내 칭구들이랑 오랜만에 접선😁
사전투표하고 갱냄가서 고수 닭갈비도 먹고 인형뽑기로 못생긴 푸도 뽑고 미정쓰 일하는 코노가서 신나게 놀아버리기~~~
가만히 있어도 어색하지 않음은 1년간 연락없이 지내야만 어색할거 같다고 하는 우리ㅋㅋㅋㅋㅋㅋㅋ
늙어서 오래 놀기에는 체력이 예전같지 않다만 그래두 행복하다❤
핵오글 극혐이지만 곁에 있어줘서 고마웡 으으으응으으으으으으개오글

#친구 #강남 #사전투표 #오랜만에 #friends #머리가거의아이돌급 #거의데뷔조 #힘내자21쨜",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/e35/c0.40.320.320/18298685_1403894106344711_7600179857040867328_n.jpg,"#데블스에드버킷,#영화","#데블스에드버킷 #영화
과제로 봤지만 인생영화 싹갈아치웠어요 진짜 이거 와.....어떻게 이런영화가............대박스..........정말 이거 영화 꼭 보게되면 꼭 끝까지 보세요 꼭이요",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18096641_217864915375344_505570045045243904_n.jpg,,금발이에여👱,
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18160863_1334538553320622_6300100609525678080_n.jpg,"#연극,#동백꽃,#구로아트밸리","#연극 #동백꽃 #구로아트밸리
유정민 교수님이 점순이로 나오신 연극 동백꽃!!! 교수님을 보면서 너무 사랑스러우신지..❤생각이 막 많아지는 연극도 좋지만 그저 함께 웃으며 행복해지는 연극도 너무너무 좋은 것 같다. 김유정의 동백꽃은 한컴타자에서나 봤었는데 이렇게 예쁜 음악극으로 보게 되서 영광이였다!! 교수님처럼 연기하고 싶다고 많이 느꼈다. 그리고 끝난후 교수님께서 해주신 말씀들이 많이 생각이났다. 배우의 신체훈련과 교수님께서 감명받은 작품. 기예를 하는 역할의 배우가 가면을 벗고 보니 70대 배우였다고. 그 배우를 보고 교수님도 계속 그렇게 해오신거라고 하셨다. 교수님의 공연을 두번째 보는데 굉장히 행복한 에너지가 정말 최고신거같다.👍",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18160780_1914798518796581_4336218167660511232_n.jpg,"#알바,#편의점,#일하기싫어,#으","으 일하기 싫어
깨진유리창의 법칙을 실험해보고 있는것으로 위장한 일하기 싫음의 표출
금요일밤을 왜 편의점 앞에서 불태우시는 건가.....😢 치우기 싫어서 나중에 할라고 놔뒀더니 매장에서 사가서 나가서 먹는 분들도 다 밖에 버리고감....
퇴근할라면 3시간 30분남았는데....😭
#알바 #편의점 #일하기싫어 #으",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18160689_311131162651196_5289528387126165504_n.jpg,"#행복해,#오늘도,#헌혈,#헌혈의집대학로","2달만에 다시 헌혈! 이번엔 시간있어서 혈장😉
우리 교수님의 생신파티와 채매직이 펼쳐지는 즐거운 수업을 마치고 합창연습도 하고 오랜만에 잠깐 혼자의 시간을 보냈다.
배우 최강희는 헌혈로 자존감을 키웠다고한다. 나도 꼭 필요한 존재이구나 하면서.
그런생각보다는 언젠간 누군가에게 그리고 내 주변의 필요한 사람에게 그리고 나에게 필요할 거라고 해서 해오던 헌혈인데 이게 나를 사랑하는 방법이 될 수 있겠다 라는 생각이 들었다.
벌써 13번째인가 14번째다. 아빠는 30번 넘게 하셔서 은장 받았는데 계속 건강하게 꾸준히 헌혈한다면 아빠랑 동반 금장 가능하겠는데??😁
따뜻한 간호사분들이라고 해야하나 아무튼 친절에 또 행복해 졌다.
누군가에게 행복함을 전하는것도 그 행복을 나누고 받는것 또한 행복하다❤
좀있다 보러갈 유정민교수님의 연극 팜플렛이 헌혈에 집에 있어서 반가웠다👍
#행복해 #오늘도 #헌혈 #헌혈의집대학로",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/18160449_418446348524363_7109824514598371328_n.jpg,"#크라임씬3,#크라임씬시즌3,#행복해","크라임씬 시즌 3이라니ㅠㅠㅠㅠㅠㅠ엉어유ㅠㅠㅠㅠㅠㅠ😂😂😂😂 오랜만에 본방사수할 예능이 다시 나오는구나ㅠㅠㅠㅠ내일 첫방은 공연예약으로 못보지만....그래두 행복하다❤❤❤정말 재밌으니깐 여러분 꼭보세여
#크라임씬3 #크라임씬시즌3 #행복해",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18095009_212878195877045_9057515406498988032_n.jpg,"#군산,#철길마을,#뮤지컬반,#함께","#군산 #철길마을 #뮤지컬반 #함께
함께라는 가치를 매일 매일 느끼게 해주는 고마운 나의 사람들❤ 지난 화요일 사진을 지금에서야 올리네용😁 함께 해줘서 너무 감사하고 사랑해요💕 다음엔 모두 함께 할수 있길😘",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18095920_1670094216351650_6330897371873935360_n.jpg,,"집가는길에 바람냄새를 맡다가
내가 좋아하는 라일락 꽃향기가 났다",
heejin__moon,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/18011505_1881558715419263_3726526256955523072_n.jpg,"#한강,#라이딩,#노랑노랑,#일상스타그램,#행복해💕","☀
#한강 #라이딩 #노랑노랑 #일상스타그램 #행복해💕",
